,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
ARPP19,0.16813585255171437,0.0,9.721715e-05,0.0,0.009900990099009901,9.462052134390016e-05,0.0,0.0,0.022282798422377872
ATP2B2,0.16800502156812497,0.0,9.721715e-05,0.0,0.009900990099009901,9.193347149059361e-05,0.0,0.0,0.022282798422377872
CARTPT,0.16782211096197966,0.0,9.721715e-05,0.0,0.009900990099009901,7.177336801171448e-05,0.0,0.0,0.022282798422377872
SLCO1A2,0.166738495556242,0.0,9.721715e-05,0.0,0.009900990099009901,8.739986753978888e-05,0.0,0.0,0.022282798422377872
CAMK2A,0.16529964100203748,0.0,9.721715e-05,0.0,0.009900990099009901,8.447731553005293e-05,0.0,0.0,0.022282798422377872
CHGA,0.1650603903180077,0.0,9.721715e-05,0.0,0.009900990099009901,8.689608020235042e-05,0.0,0.0,0.022282798422377872
HPCA,0.16469967350866735,0.0,9.721715e-05,0.0,0.009900990099009901,8.638343121535889e-05,0.0,0.0,0.022282798422377872
PLPP2,0.16423111790536662,0.0,9.721715e-05,0.0,0.009900990099009901,8.881089531308036e-05,0.0,0.0,0.022282798422377872
ATP5F1B,0.16415375778616978,0.0,9.721715e-05,0.0,0.009900990099009901,8.952048791410733e-05,0.0,0.0,0.022282798422377872
EIF4A2,0.16369347602634515,0.0,9.721715e-05,0.0,0.009900990099009901,7.466705353371869e-05,0.0,0.0,0.022282798422377872
TMEM59L,0.1629393415055477,0.0,9.721715e-05,0.0,0.009900990099009901,8.1507618867864e-05,0.0,0.0,0.022282798422377872
ATP1B1,0.16199759607445888,0.0,9.721715e-05,0.0,0.009900990099009901,8.214687443407792e-05,0.0,0.0,0.022282798422377872
PRKAR1B,0.16129831500609412,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010090702026842049,0.0,0.0,0.022282798422377872
HSP90AB1,0.1610166947939046,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010826161435489211,0.0,0.0,0.022282798422377872
SAA2,0.16046124482233226,0.0,9.721715e-05,0.0,0.009900990099009901,8.554617401487082e-05,0.0,0.0,0.022282798422377872
ATP2B1,0.16015151290572344,0.0,9.721715e-05,0.0,0.009900990099009901,6.13374720796343e-05,0.0,0.0,0.022282798422377872
KRT17,0.15994063622259955,0.0,9.721715e-05,0.0,0.009900990099009901,6.597003061548894e-05,0.0,0.0,0.022282798422377872
BEX5,0.1592268024682481,0.0,9.721715e-05,0.0,0.009900990099009901,9.339710075430716e-05,0.0,0.0,0.022282798422377872
SLC12A2,0.158906813310255,0.0,9.721715e-05,0.0,0.009900990099009901,9.356085290539273e-05,0.0,0.0,0.022282798422377872
GNAS,0.15837935530560154,0.0,9.721715e-05,0.0,0.009900990099009901,7.018432508217112e-05,0.0,0.0,0.022282798422377872
ATP5MD,0.15809018057057322,0.0,9.721715e-05,0.0,0.009900990099009901,6.951251493430413e-05,0.0,0.0,0.022282798422377872
PI4KA,0.15799737001629102,0.0,9.721715e-05,0.0,0.009900990099009901,0.00011217793194762312,0.0,0.0,0.022282798422377872
SOX10,0.157535928720522,0.0,9.721715e-05,0.0,0.009900990099009901,0.00011344799809305527,0.0,0.0,0.022282798422377872
DIRAS2,0.1564488317768706,0.0,9.721715e-05,0.0,0.009900990099009901,6.963282824234436e-05,0.0,0.0,0.022282798422377872
S1PR5,0.15641915072338536,0.0,9.721715e-05,0.0,0.009900990099009901,9.318198166523699e-05,0.0,0.0,0.022282798422377872
STMN1,0.156158893194311,0.0,9.721715e-05,0.0,0.009900990099009901,8.95449570051846e-05,0.0,0.0,0.022282798422377872
INA,0.15537076784934423,0.0,9.721715e-05,0.0,0.009900990099009901,8.118356312203472e-05,0.0,0.0,0.022282798422377872
RAB6B,0.15487072454537348,0.0,9.721715e-05,0.0,0.009900990099009901,9.786824380346858e-05,0.0,0.0,0.022282798422377872
NPY,0.1548052656932727,0.0,9.721715e-05,0.0,0.009900990099009901,6.71950856258178e-05,0.0,0.0,0.022282798422377872
CLSTN1,0.1546642029931588,0.0,9.721715e-05,0.0,0.009900990099009901,7.560708025811475e-05,0.0,0.0,0.022282798422377872
CRYM,0.15419443430292817,0.0,9.721715e-05,0.0,0.009900990099009901,9.504255442535673e-05,0.0,0.0,0.022282798422377872
MOAP1,0.15325446710934743,0.0,9.721715e-05,0.0,0.009900990099009901,5.354199604017439e-05,0.0,0.0,0.022282798422377872
YWHAZ,0.15235335946947082,0.0,9.721715e-05,0.0,0.009900990099009901,9.34714213868774e-05,0.0,0.0,0.022282798422377872
DDR1,0.15215724293458074,0.0,9.721715e-05,0.0,0.009900990099009901,8.041720590098107e-05,0.0,0.0,0.022282798422377872
GHITM,0.15178447827101996,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010929280344361716,0.0,0.0,0.022282798422377872
CPLX1,0.15135470590713432,0.0,9.721715e-05,0.0,0.009900990099009901,6.826291258283218e-05,0.0,0.0,0.022282798422377872
SLC5A11,0.15098508282499615,0.0,9.721715e-05,0.0,0.009900990099009901,7.689572255402788e-05,0.0,0.0,0.022282798422377872
ERBB3,0.15050585490339552,0.0,9.721715e-05,0.0,0.009900990099009901,5.9147309770728994e-05,0.0,0.0,0.022282798422377872
CHADL,0.15043026476567728,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010439844053688098,0.0,0.0,0.022282798422377872
PAIP2B,0.1487957904391925,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010063271601887273,0.0,0.0,0.022282798422377872
GABBR2,0.14876074503314887,0.0,9.721715e-05,0.0,0.009900990099009901,7.416293760879609e-05,0.0,0.0,0.022282798422377872
ENO2,0.1482621531826827,0.0,9.721715e-05,0.0,0.009900990099009901,6.664500330185912e-05,0.0,0.0,0.022282798422377872
VGF,0.14819758755121798,0.0,9.721715e-05,0.0,0.009900990099009901,7.828406155434413e-05,0.0,0.0,0.022282798422377872
HEPACAM,0.14799867129083227,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010678024077307611,0.0,0.0,0.022282798422377872
RNF130,0.14710659297672768,0.0,9.721715e-05,0.0,0.009900990099009901,8.953709189635117e-05,0.0,0.0,0.022282798422377872
SHTN1,0.14645646116298072,0.0,9.721715e-05,0.0,0.009900990099009901,7.528240796001919e-05,0.0,0.0,0.022282798422377872
GABRB2,0.14637431665422293,0.0,9.721715e-05,0.0,0.009900990099009901,6.563939272717923e-05,0.0,0.0,0.022282798422377872
NCDN,0.14634673852377894,0.0,9.721715e-05,0.0,0.009900990099009901,9.005053481538667e-05,0.0,0.0,0.022282798422377872
SLC48A1,0.14620614162959802,0.0,9.721715e-05,0.0,0.009900990099009901,7.104745433213538e-05,0.0,0.0,0.022282798422377872
SYN2,0.14570039264528062,0.0,9.721715e-05,0.0,0.009900990099009901,9.032143302796863e-05,0.0,0.0,0.022282798422377872
AC092958.1,0.14568337257437539,0.0,9.721715e-05,0.0,0.009900990099009901,8.608895568311298e-05,0.0,0.0,0.022282798422377872
SLC12A5,0.1456420858920209,0.0,9.721715e-05,0.0,0.009900990099009901,9.265012611828142e-05,0.0,0.0,0.022282798422377872
PTPRN,0.14563947436942518,0.0,9.721715e-05,0.0,0.009900990099009901,7.655354066836919e-05,0.0,0.0,0.022282798422377872
SPARC,0.1447368544759426,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010277629542489514,0.0,0.0,0.022282798422377872
CDK18,0.14419021082954575,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010025292203350039,0.0,0.0,0.022282798422377872
PIP,0.14406934658941617,0.0,9.721715e-05,0.0,0.009900990099009901,6.015041621440955e-05,0.0,0.0,0.022282798422377872
GABRD,0.1438199469800437,0.0,9.721715e-05,0.0,0.009900990099009901,8.834850820642122e-05,0.0,0.0,0.022282798422377872
FMNL2,0.1433977104465154,0.0,9.721715e-05,0.0,0.009900990099009901,7.900671098902381e-05,0.0,0.0,0.022282798422377872
PNMA2,0.1423499358039177,0.0,9.721715e-05,0.0,0.009900990099009901,6.008516895841622e-05,0.0,0.0,0.022282798422377872
FABP3,0.14189103702451766,0.0,9.721715e-05,0.0,0.009900990099009901,7.408481067565702e-05,0.0,0.0,0.022282798422377872
NAPB,0.14145513937521598,0.0,9.721715e-05,0.0,0.009900990099009901,8.447724813136613e-05,0.0,0.0,0.022282798422377872
DCLK1,0.14060523618418802,0.0,9.721715e-05,0.0,0.009900990099009901,6.89341362488951e-05,0.0,0.0,0.022282798422377872
CXCL14,0.14028968915389298,0.0,9.721715e-05,0.0,0.009900990099009901,9.074068001265838e-05,0.0,0.0,0.022282798422377872
NRN1,0.13959417525733736,0.0,9.721715e-05,0.0,0.009900990099009901,6.37517068154715e-05,0.0,0.0,0.022282798422377872
IGLC3,0.13886857094512156,0.0,9.721715e-05,0.0,0.009900990099009901,7.246475679323527e-05,0.0,0.0,0.022282798422377872
RTN3,0.1388250098303721,0.0,9.721715e-05,0.0,0.009900990099009901,8.159138499101217e-05,0.0,0.0,0.022282798422377872
CFL2,0.13880096930485264,0.0,9.721715e-05,0.0,0.009900990099009901,6.429736327056903e-05,0.0,0.0,0.022282798422377872
TUBA4A,0.13791617650562482,0.0,9.721715e-05,0.0,0.009900990099009901,6.581368667022424e-05,0.0,0.0,0.022282798422377872
OLIG2,0.1373132249017433,0.0,9.721715e-05,0.0,0.009900990099009901,9.325306371783623e-05,0.0,0.0,0.022282798422377872
PHYHIP,0.13706967889247926,0.0,9.721715e-05,0.0,0.009900990099009901,7.627848239719743e-05,0.0,0.0,0.022282798422377872
ANXA6,0.1368748977771982,0.0,9.721715e-05,0.0,0.009900990099009901,8.270190483066594e-05,0.0,0.0,0.022282798422377872
UQCRH,0.13652890371412074,0.0,9.721715e-05,0.0,0.009900990099009901,8.569286670683359e-05,0.0,0.0,0.022282798422377872
NCALD,0.13623126750904266,0.0,9.721715e-05,0.0,0.009900990099009901,7.524246705469818e-05,0.0,0.0,0.022282798422377872
ATP6V1B2,0.13617952219008614,0.0,9.721715e-05,0.0,0.009900990099009901,8.957865084929156e-05,0.0,0.0,0.022282798422377872
VSTM2A,0.13616680472632178,0.0,9.721715e-05,0.0,0.009900990099009901,6.099507297513028e-05,0.0,0.0,0.022282798422377872
MEG3,0.13571009605016768,0.0,9.721715e-05,0.0,0.009900990099009901,7.298664640652985e-05,0.0,0.0,0.022282798422377872
ATP5MC3,0.13557822958489882,0.0,9.721715e-05,0.0,0.009900990099009901,9.57769727250475e-05,0.0,0.0,0.022282798422377872
CA2,0.13502128636317062,0.0,9.721715e-05,0.0,0.009900990099009901,9.2965528409583e-05,0.0,0.0,0.022282798422377872
ATP2A2,0.1349645321690698,0.0,9.721715e-05,0.0,0.009900990099009901,9.338539807022201e-05,0.0,0.0,0.022282798422377872
LIPA,0.13496258862332897,0.0,9.721715e-05,0.0,0.009900990099009901,7.825595219999717e-05,0.0,0.0,0.022282798422377872
PREPL,0.13483058414193191,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010025645974659242,0.0,0.0,0.022282798422377872
TPI1,0.13387691977632918,0.0,9.721715e-05,0.0,0.009900990099009901,6.534424345950936e-05,0.0,0.0,0.022282798422377872
RNF13,0.13370917226295,0.0,9.721715e-05,0.0,0.009900990099009901,9.302686974008986e-05,0.0,0.0,0.022282798422377872
KLC1,0.13261753195804737,0.0,9.721715e-05,0.0,0.009900990099009901,7.052328506917926e-05,0.0,0.0,0.022282798422377872
CALY,0.13244785797167602,0.0,9.721715e-05,0.0,0.009900990099009901,5.971791345606472e-05,0.0,0.0,0.022282798422377872
SV2A,0.13244518234683453,0.0,9.721715e-05,0.0,0.009900990099009901,7.799999734221288e-05,0.0,0.0,0.022282798422377872
NORAD,0.13163653495939576,0.0,9.721715e-05,0.0,0.009900990099009901,6.943380965622878e-05,0.0,0.0,0.022282798422377872
AATK,0.13082767277413265,0.0,9.721715e-05,0.0,0.009900990099009901,5.900429316468771e-05,0.0,0.0,0.022282798422377872
NDFIP1,0.13081068007067473,0.0,9.721715e-05,0.0,0.009900990099009901,8.325845561132239e-05,0.0,0.0,0.022282798422377872
NSG2,0.13070157653179904,0.0,9.721715e-05,0.0,0.009900990099009901,7.656062355695866e-05,0.0,0.0,0.022282798422377872
MTUS1,0.13052696460312135,0.0,9.721715e-05,0.0,0.009900990099009901,9.318369409050212e-05,0.0,0.0,0.022282798422377872
C11orf87,0.1304299958276591,0.0,9.721715e-05,0.0,0.009900990099009901,8.96288605902476e-05,0.0,0.0,0.022282798422377872
SPOCK3,0.13035497542176208,0.0,9.721715e-05,0.0,0.009900990099009901,7.343884994330271e-05,0.0,0.0,0.022282798422377872
RTKN,0.12910525638416107,0.0,9.721715e-05,0.0,0.009900990099009901,9.760930839785456e-05,0.0,0.0,0.022282798422377872
SPARCL1,0.12908866150125545,0.0,9.721715e-05,0.0,0.009900990099009901,6.200724516217415e-05,0.0,0.0,0.022282798422377872
DNAH17,0.1290391054563472,0.0,9.721715e-05,0.0,0.009900990099009901,8.946855914266405e-05,0.0,0.0,0.022282798422377872
DKK3,0.12881199627924456,0.0,9.721715e-05,0.0,0.009900990099009901,7.93038047429199e-05,0.0,0.0,0.022282798422377872
LDHB,0.12862944693347625,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010388168611606157,0.0,0.0,0.022282798422377872
GOT1,0.1281603510480065,0.0,9.721715e-05,0.0,0.009900990099009901,7.817674000309674e-05,0.0,0.0,0.022282798422377872
JCHAIN,0.12802818979395506,0.0,9.721715e-05,0.0,0.009900990099009901,6.59186552974751e-05,0.0,0.0,0.022282798422377872
PAK1,0.1276215950688896,0.0,9.721715e-05,0.0,0.009900990099009901,7.71071542340305e-05,0.0,0.0,0.022282798422377872
PRKCB,0.12745239429314548,0.0,9.721715e-05,0.0,0.009900990099009901,8.398917459783696e-05,0.0,0.0,0.022282798422377872
PARM1,0.1268032341831719,0.0,9.721715e-05,0.0,0.009900990099009901,9.297004082324948e-05,0.0,0.0,0.022282798422377872
PIN1,0.1265203755680751,0.0,9.721715e-05,0.0,0.009900990099009901,6.656501006078494e-05,0.0,0.0,0.022282798422377872
TTC9B,0.12624815910065615,0.0,9.721715e-05,0.0,0.009900990099009901,6.980676824506934e-05,0.0,0.0,0.022282798422377872
CHGB,0.12607133048605282,0.0,9.721715e-05,0.0,0.009900990099009901,7.19214698185741e-05,0.0,0.0,0.022282798422377872
COL4A5,0.1257620905834362,0.0,9.721715e-05,0.0,0.009900990099009901,7.633175751526281e-05,0.0,0.0,0.022282798422377872
RAPGEF5,0.12489086863093907,0.0,9.721715e-05,0.0,0.009900990099009901,7.57305315220285e-05,0.0,0.0,0.022282798422377872
PLXNB1,0.12483132510842923,0.0,9.721715e-05,0.0,0.009900990099009901,8.766104946752562e-05,0.0,0.0,0.022282798422377872
MVB12B,0.12411036903628414,0.0,9.721715e-05,0.0,0.009900990099009901,7.167339250249743e-05,0.0,0.0,0.022282798422377872
RHOG,0.12408364338579846,0.0,9.721715e-05,0.0,0.009900990099009901,7.141220735138464e-05,0.0,0.0,0.022282798422377872
PCDH8,0.12369229139265946,0.0,9.721715e-05,0.0,0.009900990099009901,7.338870224588327e-05,0.0,0.0,0.022282798422377872
CHCHD10,0.12364944390914846,0.0,9.721715e-05,0.0,0.009900990099009901,6.940229653470533e-05,0.0,0.0,0.022282798422377872
HAPLN4,0.12282657677180119,0.0,9.721715e-05,0.0,0.009900990099009901,8.179218667676895e-05,0.0,0.0,0.022282798422377872
PGK1,0.12259590482450854,0.0,9.721715e-05,0.0,0.009900990099009901,6.615045764275125e-05,0.0,0.0,0.022282798422377872
AGR2,0.12231939232799277,0.0,9.721715e-05,0.0,0.009900990099009901,0.00010269574399186047,0.0,0.0,0.022282798422377872
ZCCHC24,0.12166141694338223,0.0,9.721715e-05,0.0,0.009900990099009901,7.437466362459987e-05,0.0,0.0,0.022282798422377872
RORB,0.12115809919600991,0.0,9.721715e-05,0.0,0.009900990099009901,6.695647073527319e-05,0.0,0.0,0.022282798422377872
SLC30A3,0.120705254743727,0.0,9.721715e-05,0.0,0.009900990099009901,9.88612067618678e-05,0.0,0.0,0.022282798422377872
DOCK5,0.12058621071416604,0.0,9.721715e-05,0.0,0.009900990099009901,7.629881314705034e-05,0.0,0.0,0.022282798422377872
TESPA1,0.12047654542146695,0.0,9.721715e-05,0.0,0.009900990099009901,7.522177720258112e-05,0.0,0.0,0.022282798422377872
SYT4,0.12014327449068021,0.0,9.721715e-05,0.0,0.009900990099009901,7.015381986199023e-05,0.0,0.0,0.022282798422377872
SLC24A2,0.1200454375650418,0.0,9.721715e-05,0.0,0.009900990099009901,7.891863515573777e-05,0.0,0.0,0.022282798422377872
BIN1,0.1185762251224792,0.0,9.721715e-05,0.0,0.009900990099009901,8.232348953659993e-05,0.0,0.0,0.022282798422377872
COL9A3,0.11854051813538846,0.0,9.721715e-05,0.0,0.009900990099009901,7.890749195569254e-05,0.0,0.0,0.022282798422377872
NSG1,0.11787411402854932,0.0,9.721715e-05,0.0,0.009900990099009901,6.604717976148609e-05,0.0,0.0,0.022282798422377872
NELL2,0.11781843079251247,0.0,9.721715e-05,0.0,0.009900990099009901,7.631664761501974e-05,0.0,0.0,0.022282798422377872
CUX2,0.11776682070919642,0.0,9.721715e-05,0.0,0.009900990099009901,7.098900459863425e-05,0.0,0.0,0.022282798422377872
VAMP3,0.11769177799963944,0.0,9.721715e-05,0.0,0.009900990099009901,7.76008471630391e-05,0.0,0.0,0.022282798422377872
ST18,0.11759349021592361,0.0,9.721715e-05,0.0,0.009900990099009901,7.489050302867241e-05,0.0,0.0,0.022282798422377872
SCG5,0.1175051619179036,0.0,9.721715e-05,0.0,0.009900990099009901,8.47540655882322e-05,0.0,0.0,0.022282798422377872
GPR62,0.11744790946056305,0.0,9.721715e-05,0.0,0.009900990099009901,6.272989281393959e-05,0.0,0.0,0.022282798422377872
SYNGR2,0.117353128081257,0.0,9.721715e-05,0.0,0.009900990099009901,7.383178985104156e-05,0.0,0.0,0.022282798422377872
CALML5,0.11693960509185958,0.0,9.721715e-05,0.0,0.009900990099009901,7.013294072634357e-05,0.0,0.0,0.022282798422377872
LGALS1,0.11680230554929258,0.0,9.721715e-05,0.0,0.009900990099009901,6.3558391249979e-05,0.0,0.0,0.022282798422377872
SLC22A17,0.11633320332542287,0.0,9.721715e-05,0.0,0.009900990099009901,6.311777833386433e-05,0.0,0.0,0.022282798422377872
NREP,0.11622916847937134,0.0,9.721715e-05,0.0,0.009900990099009901,6.898073443696508e-05,0.0,0.0,0.022282798422377872
G0S2,0.11617849120818484,0.0,9.721715e-05,0.0,0.009900990099009901,6.98516294179218e-05,0.0,0.0,0.022282798422377872
AQP4,0.11603621782508469,0.0,9.721715e-05,0.0,0.009900990099009901,5.0315796521352146e-05,0.0,0.0,0.022282798422377872
MAP2K1,0.11598185811069482,0.0,9.721715e-05,0.0,0.009900990099009901,7.191344335397956e-05,0.0,0.0,0.022282798422377872
RGCC,0.11560222664933455,0.0,9.721715e-05,0.0,0.009900990099009901,9.002654830639395e-05,0.0,0.0,0.022282798422377872
CALM2,0.1155804233970337,0.0,9.721715e-05,0.0,0.009900990099009901,7.640342418220749e-05,0.0,0.0,0.022282798422377872
ITPKA,0.1155185103962512,0.0,9.721715e-05,0.0,0.009900990099009901,8.471786925819554e-05,0.0,0.0,0.022282798422377872
NAP1L2,0.11504832295305217,0.0,9.721715e-05,0.0,0.009900990099009901,6.63371126945394e-05,0.0,0.0,0.022282798422377872
MAP4K4,0.11462465769645239,0.0,9.721715e-05,0.0,0.009900990099009901,7.839299683131068e-05,0.0,0.0,0.022282798422377872
CYP46A1,0.11401673342945098,0.0,9.721715e-05,0.0,0.009900990099009901,8.090142047497972e-05,0.0,0.0,0.022282798422377872
PCSK6,0.11391853324739729,0.0,9.721715e-05,0.0,0.009900990099009901,7.563471881729403e-05,0.0,0.0,0.022282798422377872
YWHAB,0.11372179362832478,0.0,9.721715e-05,0.0,0.009900990099009901,8.59578414867299e-05,0.0,0.0,0.022282798422377872
ZDHHC9,0.11370801572605921,0.0,9.721715e-05,0.0,0.009900990099009901,8.154468067746013e-05,0.0,0.0,0.022282798422377872
SERPINE2,0.11360631830183474,0.0,9.721715e-05,0.0,0.009900990099009901,7.64297593774064e-05,0.0,0.0,0.022282798422377872
LY6H,0.11317159856456725,0.0,9.721715e-05,0.0,0.009900990099009901,5.786847269323337e-05,0.0,0.0,0.022282798422377872
COL1A1,0.11313213443446793,0.0,9.721715e-05,0.0,0.009900990099009901,7.333776270756469e-05,0.0,0.0,0.022282798422377872
PLEKHG3,0.11296567443904167,0.0,9.721715e-05,0.0,0.009900990099009901,7.953842517377657e-05,0.0,0.0,0.022282798422377872
CALB1,0.11279792614411169,0.0,9.721715e-05,0.0,0.009900990099009901,6.19026824551307e-05,0.0,0.0,0.022282798422377872
CLIC4,0.11225419032781614,0.0,9.721715e-05,0.0,0.009900990099009901,8.813256531409556e-05,0.0,0.0,0.022282798422377872
GPIHBP1,0.11181576386169324,0.0,9.721715e-05,0.0,0.009900990099009901,6.0306754411450304e-05,0.0,0.0,0.022282798422377872
LRP2,0.11172400732614549,0.0,9.721715e-05,0.0,0.009900990099009901,7.875216812174855e-05,0.0,0.0,0.022282798422377872
LINGO1,0.11152673078998022,0.0,9.721715e-05,0.0,0.009900990099009901,7.037102612287819e-05,0.0,0.0,0.022282798422377872
EPHA4,0.11138904528801298,0.0,9.721715e-05,0.0,0.009900990099009901,5.335640174032537e-05,0.0,0.0,0.022282798422377872
CREG2,0.11108649475329414,0.0,9.721715e-05,0.0,0.009900990099009901,8.030036082141982e-05,0.0,0.0,0.022282798422377872
LIPE,0.11104548623790218,0.0,9.721715e-05,0.0,0.009900990099009901,8.810819905244256e-05,0.0,0.0,0.022282798422377872
OXR1,0.11078930266758452,0.0,9.721715e-05,0.0,0.009900990099009901,8.044603051561286e-05,0.0,0.0,0.022282798422377872
GRIA2,0.11046742017216292,0.0,9.721715e-05,0.0,0.009900990099009901,7.65919821003006e-05,0.0,0.0,0.022282798422377872
CAP2,0.10949424718204273,0.0,9.721715e-05,0.0,0.009900990099009901,7.241255109510238e-05,0.0,0.0,0.022282798422377872
MLLT11,0.1093124219349745,0.0,9.721715e-05,0.0,0.009900990099009901,0.00011847112981304479,0.0,0.0,0.022282798422377872
AC093330.1,0.10921456257322729,0.0,9.721715e-05,0.0,0.009900990099009901,8.442938042816811e-05,0.0,0.0,0.022282798422377872
PFKP,0.10909021615303062,0.0,9.721715e-05,0.0,0.009900990099009901,6.475717579533601e-05,0.0,0.0,0.022282798422377872
HS6ST3,0.10829272583136079,0.0,9.721715e-05,0.0,0.009900990099009901,6.991528594479774e-05,0.0,0.0,0.022282798422377872
NRXN1,0.10827562910768718,0.0,9.721715e-05,0.0,0.009900990099009901,8.244874474906901e-05,0.0,0.0,0.022282798422377872
FAM3C,0.10810631458203447,0.0,9.721715e-05,0.0,0.009900990099009901,7.888357221999385e-05,0.0,0.0,0.022282798422377872
KCNA2,0.10798805793413295,0.0,9.721715e-05,0.0,0.009900990099009901,7.895788695613087e-05,0.0,0.0,0.022282798422377872
B4GAT1,0.10798431415124989,0.0,9.721715e-05,0.0,0.009900990099009901,8.38390795543064e-05,0.0,0.0,0.022282798422377872
